commentId,videoId,title,channelTitle,searchQuery,commentAuthor,commentText,commentPublishedAt,commentLikeCount
UgwGzC4t6bdySP1RRIV4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@terryl.jeffries885,Ur not getting us again. Shit has been around for decades,2026-05-18T13:25:17Z,0
UgxubK8DpzkUTJED_0R4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@BonifacioCudia-k1w,"Do not distract. You will fail this time.
😅😅😅😅😅
😂😂😂😂😂
😊😊😊😊😊",2026-05-17T22:00:07Z,0
UgxuA9UjpT-TAgIJuN14AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@charitycollins2571,"That is a LIE THEY CAN GIVE U ANTIBOTICS AND SEND U HOME TO HEAL, NOT EVERYONE NEEDS TO BE HOSPITALIZED",2026-05-18T06:31:03Z,0
UgzmhZhLzRkiMHzSn4F4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@jakepenner4527,"Why are scaring people for something that is not even an issues. What you are talking about I something you MIGHT be subjected to is, ONLY IF YOU HANDLE RODENT FESCES,AND THEN CONTACT YOUR FACE OR MOUTH. If there are rodents, clean up the fesces with gloves on.",2026-05-17T15:59:51Z,0
UgzzwiP3PHybOiWE3kx4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@loisscott4620,"I suggest  you don't  give this energy.  You're  scaremongering a Virus  that is rare & been round for years. Ive been waiting for the 2nd MANIPULATED  VIRUS  TO EMERGE  FOR 6YRS. YOU SEE, IM AWARE  LIKE MANY PSYCHICS AROUND THE WORLD 🌎   THESE GLOBAL ELITES WHO PURPOSELY  ENGINERRED COVID 19, TRY IT AGAIN, SO HERE WE ARE AGAIN 😡 so people  IGNORE,  DON'T  ENTERTAIN ANY VACCINES.  GOOD NEWS,  THESE RATBAGS DONT GET AWAY WITH IT THIS TIME  😡....  WE'RE  GOING THROUGH A GREAT AWAKENING.  MANY HAVE WOKEN UP TO THE  TYRANNY. BIGGEST CRIMES AGAINST HUMANITY.  IGNORE THE WHO, THEY  ARE DISMANTLED,  ANOTHER  HEALTH ORGANIZATION  IS FORMED.  SOMETHING TO LOOK FORWARD  TO. CORRUPTION RUNS DEEP.  JUSTICE WILL BE SERVED.   THE LIGHT IS PUSHING OUT THE EVIL 😈  DARK ENERGY 😡",2026-05-17T04:46:59Z,0
Ugy-MQ9GhXzPXWJ_Ydt4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@tekelynn,I 59 disabled in wheelchair Trump need go on lockdown until disease under control,2026-05-17T21:17:14Z,0
UgxEplfQJXT5Fu4f2It4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@albertfigueroa5347,It's fake and it's a hoax. There is no virus.,2026-05-17T16:37:23Z,0
UgyQi1c0OFwSopocHGN4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@lilymossman-fernandez7236,". .  fear is a great motivator and the cdc holds no attraction, what would be valuable is to kno  if,  by exposure, the body developes antibodies p. e.  . . .    and further down on the comments  i just read citronella, marigold, rosemary and mint are used  by more natural ppl .. . . .   thatll be a thumbs down for me",2026-05-17T17:49:43Z,0
Ugyfik68JQvUeRV4v_14AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@robertjones4386,"DO NOT LISTEN TO THAT MONEY HUNGRY DOCTOR!
HES ANOTHER DR.ANTHONY FOUCI SCAM",2026-05-18T02:25:12Z,0
UgyyEeeFpSRE6WBkbEV4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@davidwalters313,I would not bother to watch this video.,2026-05-17T21:06:15Z,0
UgxuksizmU6bpihgj_14AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@RichardCA10006,"Well obviously if you want to create a vaccine then study the deer mouse itself, for some reason their immune? Science waste too much time on crap instead of looking for cures and and reproduction of human parts!",2026-05-17T13:10:55Z,0
UgzXFNZOJwkXUOo6TFl4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@kijihigh6826,The best defense is to have black snakes around. They will eat the rodents and there will be no worries.,2026-05-18T11:00:25Z,1
Ugx5wB3SeQhDrounyCd4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@anthonysanders7469,"THIS WORLD SYSTEM IS A LIE!!!

TRUST NO ONE BUT JESUS CHRIST ONLY!!!

Not For Sale

Proverbs 23:23 (KJV), Buy the truth and sell it not…

When the Bible says, “buy it”, that means get it, acquire it, invest in it, procure it and own it!

But the only way to get it is to get Jesus. Truth is not on sale at Walmart. 
It does not come in cans.
You cannot buy truth by the bag, bottle, package or pound. To get it, you have to get Jesus.

Since Jesus is the way, the truth and the life, there can be no other way, truth and life:
Without the way you can’t go, without the truth, you can’t know, without the life you can’t live. 

St. John 14:5-12; St. Luke 24:47; Acts 2:36-38; 4:9-12; Ephesians 4:5; Colossians 3:17 KJV",2026-05-18T03:47:49Z,0
UgzOV2D1xYSgw4bBxo54AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@shoDOHC,Ai crap. Heres what you need to know. Hanta is modified. News is shit..the numbers are always going to be lower than said. Watch your ass..the 19th of may forward will definitely show a difference.,2026-05-17T04:06:07Z,0
UgwyYyAOnV_K0TpqEQl4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@kabeewan,This is fake,2026-05-16T23:26:12Z,0
UgzhXeNwDueWRJj6r314AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@WhirlingRainbow,"0:48 I think this is an AI clone, this is a digital clone of this guy I think 

Doesn’t mean the info isn’t true 

I just don’t like digital clones",2026-05-18T08:38:39Z,0
UgxANBRwq31pfDL4mnV4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@lemondrop6577,Hanta=scam.  Another scamdemic.,2026-05-17T20:34:34Z,0
UgzfV38-NMrQuWJ44PZ4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@marthabalev2208,plandemia.     again.  🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥 want to eliminate humanity🤬🤬🤬🤬🤬🤬72 before covid i was fantastic oka happy afterwards i being not wrll Criminal no vaccines no more,2026-05-18T02:56:32Z,0
UgyegvwrelLYgqGPGTR4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@cleopatrafahm4564,Fool me once shame on you..fool me twice sham on me..not saying that it's fake or real but stop the fair mongering..this is going to lead to lock down and taking vaccines. And nothing wrong with that but use your discretion,2026-05-17T18:53:53Z,0
UgxDm2S2j85mmU75fq94AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@MindEvice,I'm very concerned that you are adding to the fear porn by once again blowing up another virus that's been around quite a while to help encourage yet another set of pandemic insane mandates,2026-05-18T04:58:13Z,0
Ugw19hLMpkOSscjxPGx4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@charlesh.robinson2096,"[More propaganda and fear mongering. Listen to the real words carefully, they said people over 60, that most already have respiratory issues and breathing issues that are not really in good health. Do your own research and you will find out that the hantavirus was patent and man made filed in 2017. The virus by the medical journals and the CDC and the WHO states that it is not transmitted human to human. Another way to get the incompetent people that don't know what it really is will take the bio weapon kill shot like with the covid. They are using the same playbook as with COVID. Read the book that was punished in the 1900s called murder by injection.]",2026-05-18T07:39:27Z,0
UgwnnNeQVf_51vYaBnd4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@shawnthompson8377,This is laughable. The elections in a year and a half basically and I guarantee you Hunt the virus will be out and thriving right at that time. So ballot boxes can be stuffed and guess who will end up winning you got it,2026-05-17T02:09:18Z,0
UgztJaGujS9H9C7JpwV4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@lauraclark2117,This makes purging seniors off Social Security and Medicare. How many seniors will die before JFK jr and Trump out. Trump will lie about the next pandemic.,2026-05-17T14:20:35Z,0
UgxnZ4kRcvIQh36JYzR4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@glendaguilott3765,82,2026-05-16T03:19:27Z,0
UgyKTL-l9jT65o0DAHx4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@benittasaliard3544,This is AI don’t get your information from these kinds of videos.,2026-05-17T16:04:35Z,1
UgzOn_Ng8uUc8dYttHh4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@connienadeau8474,Why are you lying to the public. T,2026-05-17T03:20:02Z,0
UgxEgTIDJ73hzgNRMYZ4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@Nice2MeetU2011,"Covid 1984 plandemic, event 205 repeat anyone? This is a hyped AI video. Beware of false information. Those in power that ought not be weaponized the common cold for an enforced mRna, so who knows how their prepping the new jab for the new weaponized hanravirus. Stay aware. Stay informed with factual info. Peace",2026-05-18T11:05:09Z,0
UgxGN6sWAa4LiXh8Rnh4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@muskiefishing9219,"It's all a lie, don't believe it. They just want people to get vaccinated. They didn't kill enough people with the COVID 19 vaccine. Don't be another victim. Didn't you learn anything from the last time, they killed and injured so many people. With the vaccine. Not the virus.",2026-05-16T17:50:38Z,2
Ugx_t9pyE5rh5gs27vV4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@JocelynPatricio-ev9sr,"So much talk. If rats are the causes of hantavirus, why not concentrate research on how to totally eradicate rats.",2026-05-17T09:08:47Z,0
Ugx4DWXS-lA16v2BKJp4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@MerranThompson,We here it is fake here in Australia its a made up word,2026-05-18T12:53:40Z,0
Ugx3j9UqI7UW3frLxUh4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@LaFanfanTulipe,"A convenient virus that could kill elderly people's pension, social security, Medicare and so on. How convenient...",2026-05-17T22:36:24Z,0
Ugy35mfG04HNoycKpiV4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@rosek2025,"Oh Welll just Covid, Seek God repent and you will Not be affected in Jesus Christ Name",2026-05-17T07:03:33Z,0
UgyfYGW3AX3afNpk7zJ4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@elsacanelon,NO..!!! THERE IS NO NEW HANTAVIRUS..!!! STOP THE FEAR MONGER..!!!!,2026-05-17T05:34:16Z,0
UgxvecNWAgCpRsf5JPd4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@Dr.ThomasSenior,"I'm 70. I’m leaving this comment here so that every time someone likes it, it will remind me to come back! Thank you so much!",2026-05-18T02:28:09Z,0
UgwHCbgYdZu4EK-WvSV4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@giovannigandara5845,STOP LYING! THERE IS NO VIRUS!,2026-05-17T18:13:40Z,0
Ugy07GuGBJWqYdDp8V54AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@string92786,"Psyop. I've been living with mice all my life, cleaned up areas without protection in which they 💩. Here i stand and those areas r full of dust. U r fear mongering. Who is paying u? bill gates?",2026-05-18T05:09:23Z,0
UgzCZX2aDbXbT978SQF4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@danielwells6319,"I am  not falling for this shit again.  If you Google the meaning of the word ""hanta"" you will see that it means something fake or a lie.",2026-05-17T11:10:33Z,0
UgxiZzxTy0r62pzuQit4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@HelenStirland-m6m,Time to stop the pheasant rubbish in the uk then...grain feeds rats too...we have a rat epidemic in sussex uk because a sorry sad group want to make easy money from london weekenders whi want to shoot...they were dumping bucketfulls of grains in hedgerows until april...the rat population exploded...,2026-05-17T19:04:32Z,0
Ugw-hmPCdQEEt8mvG014AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@tiler99abc,😂😂😂😂 nonsense,2026-05-17T18:52:58Z,0
UgwnBHQCHHq6TA4x_yF4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@Sagbotgamot,How is this disease related to another dreaded disease that is found only in the Philippine Senate? It's called 'LisaHontivirus'?,2026-05-18T12:54:26Z,0
Ugyvj4n9oJ2F0tpUPsp4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@theherbalist-3857,It's a manmade virus to be injected like ALL flu etc viruses since no known virus exists in nature!!  Shame on you for not telling the truth.  The problem with the system you believe in today is it isn't science...it's intentional!!  I'd rather drink rat pee and live than get a highly contagious and deadly injection from the deathcare!!,2026-05-17T22:20:44Z,0
UgxtENljGbjv1SfbzFN4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@mogwe5283,Same script hmmm. So only because old persons immune systems have been compromised by COVID boosters forced on seniors medical care. Nicotine patch 2mg bye bye,2026-05-18T05:17:34Z,0
Ugz727RtvMWxMtxREON4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@anthonysanders7469,"He’s Coming Soon

When Jesus comes, the rapture question will be clarified, 

the church will be unified,

the saints will be glorified and the sinners will be horrified. 

When Jesus comes, the devil will be stultified,

the nation of Israel will be vivified,

the sonship will be satisfied and the entire Bible will be verified.

If you think the coming of Jesus is a probability or a possibility, 

you missed it.

The coming of Jesus is inevitability.

Acts 2:36-38; 4:10-12; Ephesians 4:5; Colossians 3:17 KJV",2026-05-18T03:49:10Z,0
UgzG_T_LltjTs0REQFd4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@LouStevens-l1n,This man is spreading fear.,2026-05-17T22:15:44Z,0
Ugz4WbQMC5eVRfzQA7R4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@kashelwoods2914,Due please stop telling ALL LIES. TO PEOPLE LIKE COVID..😮😮😮😮,2026-05-17T17:19:45Z,0
UgwnnylqrzQ5vfcnAiN4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@timthomas-i9t,It’s been around forever. Scam,2026-05-18T14:37:58Z,0
Ugz2atAyjn-V7uLY25Z4AaABAg,mFc5kylM8UM,"Hantavirus Pulmonary Syndrome Explained | Symptoms, Risks &amp; Prevention | Dr. William Li",Bio Bites,hantavirus risk explained,@RedHOTdad,HONTIVIRUZ ONCE INFFECTED THE PHILIPPINES.. BUT NOW IT WAS TOTALLY WIPED OUT. 😂😂😂😂😂😂😂😂😂😂😂😂😂,2026-05-18T09:11:40Z,0
